,id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual
75,55902,002978.XSHE,2024-12-31,2025-03-14,2024-12-31,2.1238,851948284.23,976334998.19,16057101.31,12.04,12.0445,10.2394,45.8418,64.2291,47.4249,54.2611,45.8418,0.1728,5.8049,-0.9363,97.1386,1.5976,100.0374,112.7305,63.7484,121.25200000000001,0.0555,,0.0555,,-8.7254,,-9.0756,,-9.0533,
76,55903,000026.XSHE,2024-12-31,2025-03-14,2024-12-31,0.5431,208728288.68,292875256.52,-431254.89,6.5525,6.2069,5.3666,5.5919,37.1608,92.5676,7.1889,5.5919,22.4025,4.6511,0.4549,102.3625,-0.1507,94.7257,110.0704,13.6208,183.2627,-13.7681,,-13.7681,,-34.5912,,-33.8641,,-33.8641,
77,55904,600719.XSHG,2024-12-31,2025-03-14,2024-12-31,-0.3607,-148120338.35,-131989193.26,0.0,-30.6907,-31.1493,-5.2772,-23.219,-2.2076,120.9995,-22.8207,-23.219,0.3578,4.3784,12.9731,90.3364,0.0,101.4944,104.8127,-7.5986,36.1845,-0.6394,,-0.6394,,-216.9952,,-238.24400000000003,,-238.24400000000003,
78,55905,000062.XSHE,2024-12-31,2025-03-14,2024-12-31,0.2036,160817031.46,597036143.91,66034198.24,3.0142,2.2761,1.5449,1.2419,8.427999999999999,97.2805,1.6939,1.2419,2.0975,1.5601,1.2854,159.3815,17.6281,75.513,105.0129,6.5693,241.5603,6.604,,6.604,,-45.657,,-50.7314,,-54.4314,
79,55906,603063.XSHG,2024-12-31,2025-03-14,2024-12-31,0.9925,396659137.21,503134062.44,32280903.64,10.6938,9.6277,6.0464,12.3073,37.8616,86.523,14.1446,12.3073,9.0529,4.2332,1.0548,96.5362,6.1937,90.0313,94.6285,7.2933,54.1168,-0.4993,,-0.4993,,-7.6842,,-9.0865,,-12.2786,
80,55907,603929.XSHG,2024-12-31,2025-03-14,2024-12-31,2.9804,636020244.25,646809583.51,734980.17,39.0858,39.0927,16.7311,11.7882,13.5538,87.979,13.9577,11.7882,0.0623,1.6258,-1.1653,86.2913,0.0981,100.0177,127.8128,29.768,247.6327,68.08800000000001,,68.08800000000001,,118.0414,,116.5525,,121.6601,
81,55908,000815.XSHE,2024-12-31,2025-03-14,2024-12-31,-0.7889,-64214684.81,-207009061.77,0.0,-34.4522,-4.0336,-20.6522,-60.0102,11.4991,122.7043,-50.4365,-60.0102,0.8777,27.7962,1.3537,38.5196,0.0,11.7077,76.9462,-10.9467,48.2141,-15.7067,,-15.7067,,-14162.1526,,-3251.3317,,-2987.1003,
82,55909,000553.XSHE,2024-12-31,2025-03-14,2024-12-31,-1.2461,-3024721000.0,-1133576000.0,-35549000.0,-14.1912,-14.7852,-5.5055,-9.8454,22.8537,103.8442,-7.3999,-9.8454,14.9239,4.0201,6.0019,53.3623,1.6734,104.1856,92.4845,12.7531,-331.7493,-10.0411,,-10.0411,,-49.3543,,-80.7851,,-80.7851,
83,55910,002379.XSHE,2024-12-31,2025-03-14,2024-12-31,-0.0607,-86259124.77,-57728418.05,14485659.57,-3.4588,-4.3252,-2.2583,-1.9787,1.7228,101.6559,-1.8906,-1.9787,0.3412,1.2068,-0.2245,88.7587,-22.272,125.0462,108.7798,-0.52,31.403000000000002,29.7307,,29.7307,,53.2809,,52.4992,,52.4992,
84,55911,600332.XSHG,2024-12-31,2025-03-14,2024-12-31,1.7441,2356431000.0,3394115579.84,318678506.16,8.0072,6.6543,3.7446,4.0014,16.695,95.4741,4.7957,4.0014,7.4935,3.2105,0.051,94.0829,8.8336,83.1047,101.1105,4.5903,101.4234,-0.6920000000000001,,-0.6920000000000001,,-29.7702,,-29.5492,,-30.0858,
85,55918,601608.XSHG,2024-12-31,2025-03-15,2024-12-31,0.0818,398024151.68,403639936.33,37331117.2,4.3909,4.6661,1.8683,4.4218,22.6849,94.9759,5.1328,4.4218,3.515,6.7927,0.389,127.4951,11.7915,106.2674,105.8627,10.1536,202.0972,-15.9311,,-15.9311,,6.2062,,-9.7854,,-2.3582,
86,55919,001301.XSHE,2024-12-31,2025-03-15,2024-12-31,3.2125,808554289.12,988682785.26,7445837.87,14.0547,13.5556,10.0504,16.0315,25.7233,81.0932,19.7229,16.0315,0.1822,1.5516,1.0362,95.8865,0.7221,96.4485,61.4385,-5.4387,-28.766,19.0966,,19.0966,,18.1274,,15.9664,,15.9664,
87,55920,000001.XSHE,2024-12-31,2025-03-15,2024-12-31,2.2935,44838000000.0,55206000000.0,28588000000.0,9.2038,9.272,0.7838,30.3405,,62.3668,37.6332,30.3405,,27.6642,,48.628,52.227,100.7414,,43.1753,114.7267,-10.9315,,-10.9315,,-4.6989,,-4.1912,,-4.1912,
88,55921,600523.XSHG,2024-12-31,2025-03-15,2024-12-31,0.4394,155250812.97,159349063.58,53150350.38,5.9184,5.172000000000001,4.5698,7.6911,23.141,93.3055,8.4239,7.6911,1.238,8.3354,-0.45799999999999996,80.9948,27.0155,87.3892,62.0039,0.3449,5.1521,1.9526,,1.9526,,1.9651,,8.4001,,8.2273,
89,55922,601929.XSHG,2024-12-31,2025-03-15,2024-12-31,-0.1332,-518492594.18,-514536926.61,-3823795.46,-7.7779,-8.677,-3.4289,-23.9528,17.9949,125.9635,-24.851,-23.9528,10.7554,16.4773,8.97,108.22399999999999,0.8043,111.5592,99.7334,15.8963,-61.2253,7.9899,,7.9899,,23.1085,,26.552,,27.7065,
90,55923,600973.XSHG,2024-12-31,2025-03-15,2024-12-31,-0.2187,-483609944.18,-87014347.92,139454617.61,-8.3726,-13.5032,-1.4913,-0.6954,4.4394,100.1877,-0.7733,-0.6954,0.8401,1.1089,0.9105,24.2223,-38.8202,161.2773,107.98899999999999,-1.8611,991.5863,5.8489,,5.8489,,-1011.8368,,-807.2763,,-1066.5346,
91,55924,301069.XSHE,2024-12-31,2025-03-15,2024-12-31,0.1331,29515889.67,46311828.15,13689346.76,3.3917,1.7881,2.2858,6.0003,22.9763,95.0091,6.2709,6.0003,1.37,7.1759,2.577,76.5402,22.6246,52.7189,63.1134,5.5746,111.6959,-5.9748,,-5.9748,,-66.9927,,-64.6904,,-64.5625,
92,55925,600325.XSHG,2024-12-31,2025-03-15,2024-12-31,0.3457,660833566.36,2586078122.11,1321440041.23,4.5386,3.1528,0.3221,2.3412,14.3154,95.6893,3.3009,2.3412,3.0221,2.2632,0.8528,131.8134,67.3543,69.4661,83.3073,26.5028,614.8178,-16.8446,,-16.8446,,-65.8974,,-59.4637,,-48.238,
93,55926,002092.XSHE,2024-12-31,2025-03-15,2024-12-31,-0.377,-1060267187.3,-594812180.04,-295803862.8,-4.3905,-4.7669999999999995,-1.716,-4.2597,16.4277,101.9746,-3.4844,-4.2597,6.6042,4.8175,3.4068,52.855,26.2851,108.5766,128.9485,19.5319,-989.1621,-18.8445,,-18.8445,,66.7008,,59.7189,,65.9161,
94,55927,300489.XSHE,2024-12-31,2025-03-15,2024-12-31,0.08900000000000001,-37155605.78,-4565285.54,-280931.98,3.6007,-10.915,0.8605,2.1908,27.5708,100.3139,2.9836,2.1908,3.0199,7.5927,7.7558,-10.5869,-0.6515,-303.1355,109.3896,-10.9179,3478.6597,43.8214,,43.8214,,114.5047,,113.2212,,105.0852,
95,55928,688658.XSHG,2024-12-31,2025-03-15,2024-12-31,0.2749,110758662.86,217478202.99,2787285.84,3.4531,3.0915,2.0816,3.2068,57.8012,94.2479,4.207,3.2068,34.433,6.3443,0.1315,142.7419,1.8294,89.5258,112.6491,11.591,201.5101,-9.8998,,-9.8998,,-31.3653,,-35.333,,-33.052,
96,55929,002419.XSHE,2024-12-31,2025-03-15,2024-12-31,0.0656,13930196.03,16992337.22,25246859.59,1.8471,0.3354,0.2722,0.6559,36.8886,99.8558,0.8239,0.6559,31.2056,3.5057,0.4454,16.8172,24.9867,18.1578,141.1813,16.7407,11611.5066,-2.4855,,-2.4855,,-75.3634,,-65.9168,,-66.1557,
97,55930,300750.XSHE,2024-12-31,2025-03-15,2024-12-31,11.5238,44992919000.0,58708654000.0,4652046000.0,22.8252,20.238,7.1826,14.9185,24.4449,83.7827,17.6933,14.9185,0.9842,2.6767,-1.1414,92.9198,7.3629,88.6653,115.3345,26.791999999999998,165.2062,-9.7039,,-9.7039,,19.2365,,15.4953,,15.0119,
98,55931,600507.XSHG,2024-12-31,2025-03-15,2024-12-31,0.1071,176306885.77,351021990.69,-85955343.79,2.6773,1.9045,1.2919999999999998,1.1693,4.7957,98.3718,1.87,1.1693,0.1391,2.1826,-0.1723,74.8347,-18.3249,71.1352,78.3786,4.0632,249.55900000000003,-18.6657,,-18.6657,,-59.1567,,-63.0861,,-64.0188,
99,55932,600353.XSHG,2024-12-31,2025-03-15,2024-12-31,0.1233,86073898.67,123268744.42,-15076558.34,5.7543,4.8333,2.9324,5.7623,22.8222,92.23,6.9386,5.7623,3.0694,6.1105,0.6538,112.3165,-13.737,83.994,49.99100000000001,4.3524,56.0158,20.4793,,20.4793,,-16.5339,,-18.7419,,10.5304,
100,55933,688045.XSHG,2024-12-31,2025-03-15,2024-12-31,-0.2487,-46282314.78,-69694047.06,21228141.09,-1.2808,-3.4523,-2.5121,-5.2947,25.9018,110.1257,-5.2838,-5.2947,3.3944,6.9586,-0.1539,191.1341,-58.2176,269.5389,76.1064,0.4962,-4.9009,18.9845,,18.9845,,2.4337,,-0.6073,,9.9711,
101,55934,600425.XSHG,2024-12-31,2025-03-15,2024-12-31,0.2204,328928568.42,462919366.2,37289389.46,5.6052,5.2131,3.7439999999999998,8.3181,23.5355,89.3045,11.4812,8.3181,0.6316,7.709,0.7622,101.5238,8.177999999999999,93.0049,78.0246,7.9252,74.0983,-3.6002,,-3.6002,,-27.5011,,-26.8503,,-23.677,
102,55935,300059.XSHE,2024-12-31,2025-03-15,2024-12-31,0.6088,9253228906.81,7350937570.29,3360095335.31,12.5878,12.1203,3.5205,308.9345,95.7215,36.6536,95.374,82.8149,2.7736,20.0748,-1.2992,66.6056,30.4453,96.2863,28.92,384.2344,606.5604,4.7187,,-19.986,,18.4268,,17.29,,17.29,
103,55936,600862.XSHG,2024-12-31,2025-03-15,2024-12-31,0.8275,1136642460.09,1340885028.59,-7008083.27,17.3088,17.0679,12.966,23.0568,38.8304,73.564,26.7511,23.0568,0.5484,7.3288,-0.34700000000000003,98.7903,-0.5163,98.6084,59.0393,9.7809,36.9986,6.1226,,6.1226,,11.9494,,12.7069,,11.7522,
104,55937,000068.XSHE,2024-12-31,2025-03-15,2024-12-31,0.013000000000000001,-101299216.42,-72034423.53,10196.48,1.8574,-14.349,0.2232,0.9185,4.5704,107.1336,-10.093,0.9185,0.5103,7.8114,1.4558,-700.8997,0.0992,-772.523,74.3376,19.7532,-276.9021,9.6195,,9.6195,,-114.345,,-98.5413,,-97.9946,
105,55938,605218.XSHG,2024-12-31,2025-03-15,2024-12-31,0.263,46531267.54,45467875.72,1597533.82,4.3499,3.6154,2.7099,2.7614,12.6484,97.7573,2.2473,2.7614,1.2372,3.8278,-0.9657,100.2439,3.5221,83.1152,94.3959,9.2377,411.894,29.314,,29.314,,-63.4441,,-52.5578,,-52.5578,
106,55939,000859.XSHE,2024-12-31,2025-03-15,2024-12-31,-0.0778,-78918362.65,-119374105.69,9355298.36,-2.467,-2.7923,-1.6584,-3.0127,4.5748,105.1581,-3.2069,-3.0127,1.6595,3.5937,-0.0065,164.5809,-12.8981,113.1892,89.0654,4.8592,-94.2047,3.5454,,3.5454,,-97.023,,-143.4941,,-143.4941,
107,55940,600165.XSHG,2024-12-31,2025-03-15,2024-12-31,-0.7869,-404673493.46,-294841168.95,-83260465.58,-630.4839,-473.4401,-22.5204,-167.1017,-19.5386,185.3826,-162.2164,-167.1017,1.7253,16.0452,41.8443,50.9159,14.3782,75.0915,71.0148,-24.6707,28.8943,20.872,,20.872,,-13.5398,,-11.9883,,-15.9665,
108,55941,002190.XSHE,2024-12-31,2025-03-15,2024-12-31,-0.2093,-68707197.51,41737916.07,938238.55,-2.5472,-2.3307,-0.2081,-0.4508,9.7256,98.2367,1.0234,-0.4508,0.2212,2.1013,0.7197,367.4357,8.2597,91.5003,45.5625,5.013999999999999,284.3513,13.7645,,13.7645,,-67.1335,,-115.8557,,-655.0544,
109,55942,002920.XSHE,2024-12-31,2025-03-15,2024-12-31,3.6127,1945561360.88,2217440957.96,-37817713.34,22.7884,22.1142,10.2188,7.3071,19.8768,91.971,7.5996,7.3071,0.8604,1.933,0.5702,105.6094,-1.8011,97.0415,98.4247,5.4077,67.3529,26.0638,,26.0638,,36.5807,,30.9098,,29.6197,
110,55943,000050.XSHE,2024-12-31,2025-03-15,2024-12-31,-0.272,-2224114000.05,-1101977769.47,-240034125.43,-2.4219,-8.0568,-0.8472,-2.0642,13.2805,103.29,-1.3406,-2.0642,1.1685,2.5662,2.5078,243.2347,52.9817,332.6628,106.258,17.1726,-521.9576,3.7897,,3.7897,,76.6881,,67.2311,,68.1263,
111,55944,301358.XSHE,2024-12-31,2025-03-15,2024-12-31,0.7838,570299929.65,783238668.91,-20326261.99,5.1864,4.9833,2.0651,2.6106,7.8479,96.5341,3.1667,2.6106,0.2043,1.8172,0.6795,110.9672,-2.8798,96.0825,48.8388,-4.6119,-133.0648,-45.3583,,-45.3583,,-61.8521,,-62.6731,,-62.4484,
112,55945,600211.XSHG,2024-12-31,2025-03-15,2024-12-31,3.2616,858700122.54,941022506.85,-3881641.11,28.9515,23.6478,22.6483,37.6624,94.2176,66.4724,41.3455,37.6624,55.6667,4.3516,-1.681,81.68,-0.3369,81.6807,116.1459,35.4433,105.7138,-10.4525,,-10.4525,,29.069000000000003,,30.4637,,31.2611,
113,55958,001914.XSHE,2024-12-31,2025-03-17,2024-12-31,0.7927,798836393.11,1118675717.43,5379822.01,8.3307,7.9178,4.6162,5.0632,11.9552,93.4856,6.6135,5.0632,0.6713,3.5034,0.1735,98.2391,0.4724,95.0431,103.6067,10.694,164.1587,9.8909,,9.8909,,24.084,,17.7104,,14.2401,
114,55959,301479.XSHE,2024-12-31,2025-04-28,2024-12-31,,164413157.35,187567555.21,0.0,32.5941,32.4335,18.1447,15.1337,29.7602,82.8201,16.9462,15.1337,1.9044,3.8782,0.1558,101.7583,0.0,99.5073,82.8889,20.6933,120.4509,41.2361,,41.2361,,39.8805,,41.9112,,41.9112,
115,55960,688586.XSHG,2024-12-31,2025-03-17,2024-12-31,0.1585,104027703.57,110579500.97,8719847.64,5.0436,4.1841,3.4812,11.4738,34.8372,89.8819,12.2371,11.4738,1.0972,12.0539,-0.9381,81.0684,6.3927,82.9592,60.3087,-10.3137,-101.9336,-9.982999999999999,,-9.982999999999999,,-39.1667,,-35.0214,,-35.0214,
116,55967,688655.XSHG,2024-12-31,2025-03-18,2024-12-31,-0.0148,-7101880.61,-26267.15,308083.7,-0.2876,-1.0348,-0.1812,-0.4159,18.326,100.0055,1.294,-0.4159,4.4756,6.5043,-0.0736,-0.4791,5.6191,359.7779,89.4739,19.0072,-343415.2996,2.2552,,2.2552,,-42.54,,-114.6549,,-114.6549,
117,55968,002879.XSHE,2024-12-31,2025-03-18,2024-12-31,0.3867,69182404.65,74348580.94,-448487.65,4.2822,3.9668,3.3689,6.6297,36.4339,94.0141,7.2402,6.6297,12.6259,9.3817,-0.2657,82.7733,-0.4993,92.63600000000001,98.7083,10.2253,170.8245,19.1812,,19.1812,,18.4768,,14.1579,,3.5343,
118,55969,000563.XSHE,2024-12-31,2025-03-18,2024-12-31,0.2661,1245365225.57,1835707664.7,867456285.49,7.7827,7.1212,5.5008,46.4898,,37.2973,62.7027,46.4898,,28.2981,,53.0338,47.513000000000005,91.5001,,63.1833,100.7665,4.0828,,4.0828,,27.0127,,25.7342,,25.7342,
119,55970,603860.XSHG,2024-12-31,2025-03-18,2024-12-31,0.6692,42049144.48,56899192.2,0.0,5.6626,5.3363,4.7834,17.0858,51.9627,78.1125,19.3542,17.0858,1.9712,19.7988,-0.6409999999999999,112.1923,0.0,94.2386,102.0215,19.6084,89.5875,-0.2224,,-0.2224,,-13.6328,,-14.3668,,-13.4835,
120,55971,002033.XSHE,2024-12-31,2025-03-18,2024-12-31,0.3838,218250712.41,286949839.23,16133669.38,8.3792,8.6725,7.962000000000001,29.2518,57.3682,64.5062,37.0966,29.2518,3.5787,15.9793,-0.1406,99.3148,5.5839,103.4997,117.3289,40.7107,114.6981,1.1949,,1.1949,,-5.8495,,-6.0956,,-7.273,
121,55972,002171.XSHE,2024-12-31,2025-03-18,2024-12-31,0.1524,203054074.34,-382262280.65,-69212105.54,3.2777,2.8955,1.6065,0.5348,2.9953,100.7112,0.5542,0.5348,0.2234,0.6435,0.36200000000000004,-130.4903,-23.6265,88.34,110.2038,-1.2225,171.8956,16.0643,,16.0643,,-53.2461,,-51.6454,,-56.5671,
122,55973,301127.XSHE,2024-12-31,2025-03-18,2024-12-31,0.515,325494337.56,402234068.57,5537935.32,11.4004,11.1354,5.1723,16.873,33.4984,79.7396,19.7483,16.873,1.4601,3.977,3.1695,102.9304,1.4171,97.6748,25.309,-14.3184,-70.6717,1.9618,,1.9618,,17.0908,,18.0256,,17.8679,
123,55974,601002.XSHG,2024-12-31,2025-03-18,2024-12-31,0.1364,130924398.44,207151659.36,4787789.87,3.1260000000000003,3.1448,2.5247,5.5406,20.3597,91.2584,8.5215,5.5406,2.8126,3.7408,-0.5226,104.4783,2.4148,100.6018,96.7207,26.421,302.2435,2.3995,,2.3995,,604.6661,,761.0938,,774.8122,
124,55975,600470.XSHG,2024-12-31,2025-03-18,2024-12-31,0.0483,12209831.47,18845103.4,19184964.55,1.3824,0.6704,1.0388,1.0753,9.3552,99.6985,0.9185,1.0753,1.8309,2.755,0.6679,28.7411,29.2594,48.498999999999995,80.9747,6.2166,2062.0785,-9.8341,,-9.8341,,-5.2139,,28.5566,,10.6537,
125,55976,000975.XSHE,2024-12-31,2025-03-18,2024-12-31,0.7826,2212316775.56,3226691524.25,-47171364.49,17.7096,18.0291,14.0925,17.8876,29.9206,76.2489,23.412,17.8876,0.0384,2.9778,0.1808,101.6729,-1.4864,101.8039,117.5422,28.4956,119.9761,67.6032,,67.6032,,51.6682,,54.9547,,52.5744,
126,55977,600873.XSHG,2024-12-31,2025-03-18,2024-12-31,0.9606,2696673816.43,3206688637.0,45019178.62,19.0718,18.7673,11.6697,10.9314,20.0747,87.2087,13.9265,10.9314,1.5432,3.7414,-0.4678,95.7375,1.3441,98.4034,108.7662,18.4557,144.2833,-9.6948,,-9.6948,,-8.4468,,-13.8488,,-13.8488,
127,55978,688656.XSHG,2024-12-31,2025-03-18,2024-12-31,0.5836,35875600.0,41547391.06,190647.5,4.5356,4.4213,3.7137,9.1475,63.922,89.6735,10.2857,9.1475,23.4346,16.308,0.7131,101.2529,0.4646,97.478,107.9584,25.1578,243.6248,2.0115,,2.0115,,-25.8937,,-22.2423,,-22.2423,
128,55979,002865.XSHE,2024-12-31,2025-03-18,2024-12-31,-2.5796,-1117788931.31,-715171513.49,5206391.2,-13.7528,-26.0065,-3.3929,-5.9397,0.7269,107.1863,-7.3329,-5.9397,0.6308,3.0421,1.7665,97.7786,-0.7118,189.0989,18.8031,6.5753,-91.4982,-46.6583,,-46.6583,,-197.80700000000002,,-172.4721,,-172.4721,
129,55980,002611.XSHE,2024-12-31,2025-03-18,2024-12-31,0.4106,526741293.29,788123926.79,-52988930.21,10.5506,11.1021,7.1696,11.3046,30.0838,83.5047,15.2476,11.3046,4.027,7.5356,-0.5126,107.3823,-7.2198,105.2265,97.1,14.7044,89.1428,0.6768,,0.6768,,8.9087,,14.8361,,15.5429,
130,55981,002595.XSHE,2024-12-31,2025-03-18,2024-12-31,2.5143,1886618876.58,2175710099.29,51342713.11,21.7544,20.4046,18.6527,22.8486,34.2988,75.3135,26.0253,22.8486,0.9177,2.6404,-0.1119,94.8901,2.2392,93.7952,81.7108,12.9273,52.36600000000001,22.991999999999997,,22.991999999999997,,24.3963,,24.9493,,24.7713,
131,55982,600237.XSHG,2024-12-31,2025-03-18,2024-12-31,0.1518,85790726.34,125236737.36,5407260.38,5.4226,4.8593,4.1334,7.7338,25.3968,90.277,10.0062,7.7338,2.7774,8.5918,-0.4212,99.5039,4.2962,89.6124,89.3847,14.9088,153.3351,18.9104,,18.9104,,40.8483,,18.1661,,10.3631,
132,55983,001979.XSHE,2024-12-31,2025-03-18,2024-12-31,0.4457,2449251766.33,11016393356.95,3856152490.41,3.5007,2.123,0.4736,2.3409,14.6053,93.8438,5.0296,2.3409,2.2433,1.1755,1.0856,121.1972,42.4236,60.6465,90.0913,17.862000000000002,290.1457,2.2513,,2.2513,,-36.5391,,-53.9996,,-36.0927,
133,55984,603223.XSHG,2024-12-31,2025-03-18,2024-12-31,0.2171,152932163.39,189421422.75,-6800535.98,4.1033,4.0467,2.906,7.6823,13.9763,90.5395,8.9542,7.6823,0.3018,4.1324,-0.3264,105.5515,-3.7895,98.6225,143.6035,13.0802,138.2606,-46.6909,,-46.6909,,28.1417,,30.8572,,31.9834,
134,55985,603186.XSHG,2024-12-31,2025-03-18,2024-12-31,-0.6861,-118608754.86,-105291663.46,-5432881.74,-6.4819,-7.8908,-1.6348,-2.5179,10.1577,102.7244,-2.6984,-2.5179,2.4483,2.9086,1.8261,101.1513,5.2192,121.73700000000001,87.07700000000001,4.3698,-160.3929,14.9703,,14.9703,,33.9733,,19.1706,,19.1576,
135,55986,600794.XSHG,2024-12-31,2025-03-18,2024-12-31,0.1731,180599104.89,255582531.74,47808324.37,8.1517,7.018,6.2223,25.7559,45.7985,71.5982,32.1821,25.7559,1.5154,11.7364,0.6404,88.4974,16.554000000000002,86.09200000000001,116.639,92.1519,324.45799999999997,-39.9572,,-39.9572,,-13.669,,-14.7347,,-16.8334,
136,55987,002282.XSHE,2024-12-31,2025-03-18,2024-12-31,0.364,177569721.16,248586705.39,11523673.35,5.48,5.0748,4.8524,11.404000000000002,27.1946,85.2154,13.2756,11.404000000000002,3.2087,5.13,-0.4416,111.8392,5.1845,92.6068,76.3288,9.9516,67.3108,4.6498,,4.6498,,66.5393,,46.1332,,48.9,
137,55988,605058.XSHG,2024-12-31,2025-03-18,2024-12-31,0.99,123484029.39,147412929.26,19389614.95,8.4746,7.3957,5.781000000000001,10.9434,21.993000000000002,88.5992,12.0285,10.9434,1.536,5.2738,-1.9033,94.7144,12.458,87.2687,86.3717,21.1368,185.3973,19.4518,,19.4518,,9.6034,,6.4503,,6.4503,
138,55989,301501.XSHE,2024-12-31,2025-04-25,2024-12-31,,214204022.87,252033087.39,-3568.94,23.543000000000003,22.9343,12.7499,14.2242,26.2816,84.1899,16.3799,14.2242,2.2671,4.0239,0.1398,96.5822,-0.0014,97.4147,107.4284,23.4513,148.33100000000002,11.8625,,11.8625,,0.8718,,2.3916,,2.8172,
139,55990,603259.XSHG,2024-12-31,2025-03-18,2024-12-31,3.2723,9988102785.24,11899163153.0,791119956.58,16.6152,17.5607,12.425999999999998,24.3817,41.4789,69.67699999999999,29.5101,24.3817,1.8995,7.3375,-2.0047,103.11399999999999,6.8556,105.6908,104.5405,31.6159,104.2638,-2.7252,,-2.7252,,-2.4604,,-1.3662,,-1.6284,
140,55991,600583.XSHG,2024-12-31,2025-03-18,2024-12-31,0.4889,1808686100.0,2063763100.0,308517600.0,8.4659,7.0844,4.7797,7.2987,12.284,93.1103,8.802,7.2987,0.115,1.2038,-0.4876,77.0735,11.5219,83.6814,106.9597,12.8537,186.5645,-2.5937,,-2.5937,,38.5367,,34.1006,,33.3779,
141,55992,300788.XSHE,2024-12-31,2025-03-18,2024-12-31,0.6241,157999286.14,209203981.99,-2569856.28,5.5585,7.4006,3.5358,6.9632,38.9591,87.6026,9.2294,6.9632,18.8064,7.7095,-1.0078,131.0266,-1.6095,133.1397,105.0508,9.6131,77.541,-1.7168,,-1.7168,,107.2939,,-1.7254,,1.9892,
142,55993,000423.XSHE,2024-12-31,2025-03-18,2024-12-31,2.4178,1441714437.09,1736314474.67,65977226.85,14.808,13.7116,11.7997,26.3001,72.4185,70.6743,31.2247,26.3001,33.3252,7.5322,-1.9881,93.5519,3.5548,92.5956,103.9027,36.6642,125.024,25.5663,,25.5663,,35.9082,,35.1889,,35.288000000000004,
143,55994,688373.XSHG,2024-12-31,2025-03-18,2024-12-31,-0.6726,-459172377.19,-451325556.56,17081843.88,-69.2432,-72.1421,-43.6856,-338.3065,82.8013,446.4466,-333.5223,-338.3065,84.8155,50.8897,10.3124,103.8696,-3.9313,104.1866,104.8296,-343.265,99.0816,43.5095,,43.5095,,-5.7398,,-4.6534,,-4.6534,
144,55995,000099.XSHE,2024-12-31,2025-03-18,2024-12-31,0.3909,301257490.3,348727809.75,-2595862.1,5.8182,5.7804,4.3364,13.4015,23.041999999999998,83.88,18.2109,13.4015,0.4274,5.5851,0.5732,88.8027,-0.6609999999999999,99.3495,100.0332,28.3343,175.7709,9.8294,,9.8294,,30.1667,,22.016,,26.8091,
145,55996,002233.XSHE,2024-12-31,2025-03-18,2024-12-31,0.4512,341231854.06,406960585.94,320844004.55,4.5002,2.8547,4.0984,12.9268,22.1437,90.486,17.0567,12.9268,2.2491,9.0273,-0.8953,57.4246,45.2731,63.43600000000001,112.4666,19.866,208.8085,-22.7138,,-22.7138,,-24.7126,,-26.2056,,-27.4572,
146,55997,688582.XSHG,2024-12-31,2025-03-18,2024-12-31,0.5546,211727800.0,201545550.89,19103431.33,10.0253,9.5539,9.751,54.9251,85.0321,50.1745,55.0816,54.9251,2.6853,7.5354,-3.0809,90.7154,8.5984,95.2984,93.1249,41.1692,82.6268,27.5684,,27.5684,,34.641999999999996,,34.3259,,34.3259,
147,55999,603061.XSHG,2024-12-31,2025-03-19,2024-12-31,1.308,67736509.73,89310233.53,5434022.54,5.7811,4.9896,4.9304,19.2987,47.46,78.0384,20.8835,19.2987,8.0226,7.5601,-1.0959999999999999,105.2554,6.4042,86.3089,83.7427,14.5048,66.0463,17.1157,,17.1157,,-8.479,,-7.4446,,-7.4446,
148,56000,603124.XSHG,2024-12-31,2025-04-29,2024-12-31,,155039000.75,187144442.08,972491.0,13.927,12.2469,6.1993,2.0268,3.7724,97.8486,2.4041,2.0268,0.1925,0.467,0.3912,90.1695,0.4686,87.9363,93.9522,-9.8494,-457.8131,27.5936,,27.5936,,27.482,,24.3708,,24.3708,
149,56001,600730.XSHG,2024-12-31,2025-03-19,2024-12-31,0.0834,9358344.91,40006668.24,14687519.73,2.7371,0.5237,2.5308,34.7249,77.1663,73.4335,39.0137,34.7249,14.9028,30.5928,-8.3439,68.9956,25.3301,19.1343,101.6609,18.8014,70.7708,22.2545,,22.2545,,1285.4694,,12315.2608,,1928.0267,
150,56002,600660.XSHG,2024-12-31,2025-03-19,2024-12-31,2.8731,7445999659.0,8843211713.0,-70027899.0,22.3418,22.1869,12.5188,19.1178,36.2298,77.4705,23.1202,19.1178,3.0069,7.3584,-1.6680000000000001,98.3582,-0.7789,99.3068,96.2271,21.8136,96.8221,18.3669,,18.3669,,33.6279,,33.3078,,33.1966,
